m 04570 154.4058905 -46.4258187 31
m 04571 154.4060874 -46.4255062 26
m 04603 154.4057181 -46.4269969 14
m 04612 154.4054337 -46.4257472 23
m 04648 154.405171  -46.4263554 23
m 04652 154.4049671 -46.4256571 18
m 04698 154.4044452 -46.4270851 10
m 04699 154.404769  -46.4271935  4
m 04701 154.4047777 -46.4261364  9
m 04705 154.4044579 -46.4253369 11
m 04707 154.4043807 -46.4251396 30
m 04751 154.4039439 -46.4262821 15
m 04814 154.4037394 -46.4267449 26
m 04849 154.4031949 -46.4267494 17
m 04852 154.4030549 -46.4269522 14
m 04853 154.4030982 -46.4257574 32
m 04900 154.4026749 -46.4266583 22
m 04942 154.4020798 -46.4269629  5
m 04944 154.4021673 -46.4263196 19
m 04994 154.4014991 -46.4262371 32
m 04995 154.4017208 -46.4259069 16
m 04996 154.401609  -46.4256796 31
m 04998 154.4016311 -46.425168  33
m 05040 154.4010111 -46.4271589  5
m 05045 154.4011828 -46.4264801 20
m 05046 154.4009113 -46.4264094 25
m 05048 154.4011038 -46.4256169 20
m 05080 154.4007876 -46.4269953 13
m 05083 154.400831  -46.4255535 17
m 05128 154.3999385 -46.4271486  5
m 05132 154.4003436 -46.4258493 22
m 05134 154.4003285 -46.4256114 34
m 05140 154.399968  -46.425277   7
m 05182 154.3996433 -46.4263398 15
m 05185 154.3993565 -46.4254973 21
m 05230 154.398852  -46.426713  16
m 05233 154.3990883 -46.4253395 19
m 05268 154.3987025 -46.4269987  7
m 05273 154.3986854 -46.4267049 13
m 05276 154.3984372 -46.4264563 18
m 05281 154.3988264 -46.4251721 22
m 05327 154.3979977 -46.426696  12
m 05328 154.3980289 -46.4262702 20
m 05336 154.3979944 -46.4251738 21
m 05369 154.397594  -46.4268871 10
m 05370 154.3975776 -46.4260717 20
m 05371 154.397419  -46.4263369  3
m 05376 154.3973293 -46.4252242 21
m 05420 154.3970485 -46.425879  21
m 05461 154.3966891 -46.4268159 18
m 05466 154.396543  -46.4257365 21
m 05469 154.3964574 -46.4255851 20
m 05514 154.3959164 -46.4269885  4
m 05515 154.3961638 -46.4265734 11
m 05519 154.3962667 -46.425666  15
m 05577 154.3956798 -46.4269246 11
m 05579 154.3954652 -46.4267346 18
m 05583 154.3954353 -46.4260634 21
m 05642 154.3950024 -46.4253644 19
m 05690 154.3944207 -46.4274856  4
m 05694 154.3945601 -46.4256622 19
m 05695 154.3944052 -46.4254263  5
m 05696 154.3946776 -46.4251866 13
m 05746 154.3942545 -46.4264616 19
m 05799 154.393557  -46.4278922  4
m 05801 154.3937629 -46.4272806  5
m 05802 154.3936156 -46.4271093  8
m 05806 154.39371   -46.4267167 19
m 05814 154.3935178 -46.4251236  8
m 05849 154.3929273 -46.4279933  3
m 05850 154.392995  -46.4272     7
m 05852 154.3931756 -46.4268501 14
m 05854 154.3930366 -46.4256175 16
m 05897 154.3925505 -46.4282109  4
m 05899 154.3927529 -46.4276826  4
m 05903 154.3925753 -46.4271352  7
m 05907 154.3922903 -46.4264514  3
m 05912 154.392606  -46.4253431 17
m 05913 154.3925222 -46.4253845  9
m 05958 154.3920279 -46.4275284  4
m 05961 154.3921635 -46.4257163 19
m 05962 154.3918185 -46.4256442 11
m 06014 154.3916923 -46.4281279  4
m 06015 154.3916144 -46.4278744  4
m 06017 154.3916247 -46.4277501  4
m 06066 154.3911009 -46.4281522  4
m 06067 154.3909927 -46.4281551  4
m 06068 154.390963  -46.4283437  4
m 06072 154.3910524 -46.4277469  4
m 06125 154.3905009 -46.4268632 16
m 06166 154.390127  -46.4282218  3
m 06171 154.3897949 -46.4275683  3
m 06180 154.3898983 -46.4254266 20
m 06181 154.3902266 -46.4251922  5
m 06218 154.3897094 -46.4285205  4
m 06219 154.3896026 -46.4285812  4
m 06220 154.3895083 -46.4283775  4
